air.id,traffic.id,distance
4,5988,9079.30552599969
4,6277,9080.64195276676
4,5318,9082.07581519912
4,5398,9085.30848233361
4,6331,9085.35747001319
4,5399,9085.42687765165
4,6278,9092.38424341852
4,5396,9099.45747928394
4,3808,9101.31874447348
4,5865,9111.7936294264
4,6001,9114.61012216024
4,6811,9118.32194016353
4,10140,9119.07366001106
4,5999,9121.11611838935
4,5971,9125.94684704323
4,5979,9126.4882120935
4,3788,9127.89684917664
4,6458,9127.95851522336
4,6970,9136.240399274
4,6305,9139.30594492639
4,6295,9142.70508658824
4,5218,9146.9429702817
4,6296,9150.37736835469
4,5349,9150.38885375851
4,6832,9164.57677315674
4,6000,9168.32617507621
4,9859,9169.06377709772
4,5956,9173.65780860074
4,6421,9181.07602286281
4,6002,9182.3651203046
4,5268,9185.80792897526
4,10142,9187.58034755144
4,6311,9188.15003783326
4,3457,9188.58256324597
4,6432,9214.62021051988
4,10143,9219.32088149829
4,6623,9227.22250086107
4,6624,9227.72819132183
4,3811,9230.57656926497
4,5350,9234.03575704724
4,5980,9236.45399554009
4,5319,9240.30386131518
4,6464,9250.79326916907
4,10141,9273.98125086039
4,6499,9274.96042900413
4,6617,9276.89858044556
4,3796,9277.57211805721
4,6307,9278.73905020929
4,6420,9279.64115743408
4,6618,9293.13232644717
4,6575,9296.52139605691
4,5219,9298.84341764058
4,5320,9300.55814940751
4,5217,9307.86145549086
4,5842,9311.47037861064
4,6436,9319.94156529519
4,6306,9327.17018126533
4,4881,9328.07468381875
4,3459,9328.8690682977
4,6291,9338.02992140606
4,6497,9343.39727932357
4,6290,9344.50682105218
4,5981,9351.856216063
4,5393,9358.46817675532
4,3809,9370.41573976622
4,5348,9370.78642181879
4,5391,9382.80763818229
4,3810,9383.16555073434
4,6231,9391.78936539104
4,6610,9392.98031397543
4,6616,9395.11189424697
4,5841,9395.32321369247
4,5957,9395.37166557446
4,5323,9395.58777448498
4,5325,9401.56640621839
4,5317,9406.69799116802
4,6612,9408.77328068985
4,6298,9410.29413240182
4,6611,9411.0245201842
4,5966,9416.15498161867
4,5321,9416.38724177909
4,5958,9417.93811954041
4,6297,9421.13439200375
4,5959,9427.90150881541
4,5322,9428.62343680145
4,6228,9431.28338537708
4,6227,9434.82699579972
4,10139,9447.08030310641
4,6609,9452.50694833917
4,5392,9458.55859867045
4,6953,9461.29777108096
4,10191,9465.80561191203
4,6619,9472.47609325858
4,6496,9477.36905126178
4,6498,9478.08607454848
4,6614,9479.85278267397
4,6826,9485.93292762315
4,6491,9499.01855324956
4,4880,9500.13779657034
4,10094,9504.46406926447
4,3458,9508.37064466164
4,5849,9508.57000136381
4,6613,9518.50475714218
4,10014,9521.62019318223
4,5982,9522.65712600421
4,10190,9524.89801739255
4,5844,9528.96940154759
4,6245,9531.45501680046
4,5960,9535.95593877431
4,4879,9538.07171685218
4,5972,9548.973234894
4,6586,9556.94896905421
4,6460,9557.46361632301
4,6459,9562.23232470716
4,6615,9574.17194681156
4,10016,9576.2538841155
4,6254,9578.7270854294
4,6955,9581.58052554748
4,6244,9582.24264792177
4,5390,9584.26222195731
4,6627,9585.72339067705
4,6495,9591.12598926212
4,6956,9592.49923164645
4,10188,9593.71186825426
4,4868,9596.36086484593
4,6238,9598.65154249303
4,3520,9602.19636338195
4,6585,9603.84898220549
4,6494,9607.81052925205
4,6240,9608.20131904412
4,5974,9608.98258079894
4,5204,9610.07681328923
4,10169,9611.38712361672
4,6273,9619.07006536095
4,10017,9621.94862545538
4,10189,9622.52851399642
4,6239,9623.06154785632
4,6309,9623.75123630278
4,6253,9625.49961711328
4,6492,9627.50242821259
4,5843,9629.71871019393
4,5212,9632.48850918339
4,6493,9632.93067843682
4,10135,9634.57157419312
4,5228,9637.12986715189
4,6607,9644.37992378814
4,6587,9654.64287774537
4,6590,9655.02856747718
4,5214,9662.91277938226
4,6233,9664.19082011723
4,6232,9664.37036345771
4,5269,9666.74283540614
4,10137,9666.98055662983
4,5961,9675.92752912713
4,6589,9686.04961083094
4,10136,9690.93736675274
4,3646,9691.33041401466
4,6588,9695.73578460424
4,5984,9705.08278743733
4,5983,9706.66397938136
4,5851,9709.83714268604
4,4878,9710.94667600591
4,6954,9713.57240308999
4,5970,9716.26176739344
4,3590,9716.78225256824
4,7110,9727.51220888129
4,3833,9740.76451859922
4,6591,9746.49036667862
4,6262,9756.11718720966
4,10161,9765.1404358827
4,6626,9774.20936133527
4,5943,9778.56525368669
4,5389,9780.19518276334
4,10015,9786.99195738266
4,5973,9788.47470637125
4,6299,9789.02961253748
4,5270,9789.84998205056
4,3519,9791.25089037222
4,6530,9797.30436922169
4,5213,9816.2378843201
4,3723,9817.67034137999
4,5993,9819.05664965605
4,5215,9821.67527495617
4,5845,9828.56592159547
4,5967,9841.99187964335
4,3530,9851.38551793835
4,10151,9853.33101125112
4,6608,9855.62107131931
4,6924,9859.74632383401
4,6538,9866.72056091991
4,6539,9868.51069030786
4,10152,9870.18067069091
4,6322,9875.5231397359
4,6316,9875.71380526625
4,3756,9882.81312963202
4,6261,9885.38329437777
4,5924,9889.20008943601
4,6007,9892.85310931325
4,5271,9897.68880576039
4,6537,9898.00451791978
4,3711,9900.13611911497
4,3484,9905.39272722035
4,5388,9906.65883747716
4,6628,9910.57803443097
4,6521,9916.61510977768
4,5401,9923.53932365566
4,6004,9925.87475993309
4,6280,9926.81344815472
4,6234,9936.17457431973
4,5968,9940.01988276366
4,6520,9954.40224897407
4,6235,9959.6794942944
4,6629,9966.38434481019
4,6510,9970.53909151876
4,10247,9983.09994618256
4,5969,9988.05684477038
4,6411,9992.62230057014
4,6268,9997.75912255447
4,6321,9999.21745111
4,10159,10001.0589629597
4,10160,10002.5142685693
4,6317,10004.3386365428
4,3483,10012.6548319398
4,5386,10013.2949068916
4,5403,10026.2147053002
4,5387,10030.1138292255
4,6323,10034.2601059183
4,6326,10038.0161887718
4,3698,10040.0220958595
4,6246,10047.676709965
4,6531,10050.9538474327
4,6318,10059.8528853262
4,6511,10065.8444407537
4,6529,10081.1746634587
4,6528,10088.8204387218
4,6512,10091.0432665097
4,10248,10093.1359678057
4,6522,10095.0077311012
4,6523,10111.2286044663
4,5402,10119.5545748146
4,10150,10121.1493150122
4,5862,10126.3894966254
4,6282,10145.5125265075
4,5861,10150.6891371113
4,5385,10153.7570411297
4,6513,10160.5154004078
4,6281,10161.1070572044
4,6320,10171.0602805696
4,3666,10173.9680029757
4,6324,10175.8057526428
4,6514,10186.7800604001
4,10148,10186.9203657905
4,6949,10193.2174171073
4,10213,10193.7794440859
4,6951,10195.7520173117
4,6950,10197.2974502302
4,6952,10201.0363594989
4,10158,10201.559526901
4,6325,10204.9845006199
4,6527,10208.981133354
4,10149,10212.4039453359
4,10214,10215.1091177379
4,6263,10222.129361547
4,6605,10223.5020280753
4,10215,10225.5552341359
4,3664,10226.265734273
4,6517,10228.9173720742
4,6925,10240.9221134985
4,6525,10245.3539687545
4,9834,10249.405174363
4,6255,10258.612718676
4,6515,10259.4493497371
4,6329,10262.2291155255
4,6518,10269.3313183116
4,6524,10270.4486201568
4,6532,10271.5494086291
4,6516,10272.4797867879
4,6274,10285.8847810664
4,6236,10288.1206023876
4,3432,10310.3290506809
4,10157,10320.2427258199
4,6596,10327.0535565619
4,9835,10327.3333951529
4,6260,10333.685181752
4,6267,10335.0559506106
4,6319,10338.3687140726
4,6593,10338.5958612815
4,6601,10348.454109651
4,6921,10355.3991357011
4,6592,10360.2154373609
4,10147,10362.2782328844
4,6526,10370.1584539238
4,6602,10374.5533596157
4,3785,10375.6796890131
4,6594,10375.6843986497
4,10249,10381.449688226
4,3700,10384.5431912198
4,6920,10386.9589240811
4,9836,10391.1077111756
4,6600,10393.6624147911
4,6279,10394.6123327162
4,3699,10408.9791923254
4,6269,10409.5062142867
4,3795,10416.2037397881
4,3784,10421.8683687513
4,6247,10431.1823424879
4,3509,10435.2875976958
4,6603,10436.5122224638
4,6595,10438.5386296145
4,3658,10445.7279643521
4,6270,10446.387369272
4,6519,10446.6787940215
4,6599,10447.1089792747
4,5233,10450.4960949555
4,9837,10464.6309754461
4,3794,10472.5359042261
4,10199,10474.5645255196
4,6264,10475.8019195154
4,10200,10477.0197622338
4,10201,10479.0958187143
4,10198,10480.8975724271
4,6606,10491.0713371899
4,6604,10502.9336094705
4,5234,10516.4506021622
4,6598,10531.7017897886
4,10181,10550.2882381678
4,5229,10552.766927891
4,5201,10555.2111447863
4,10091,10584.2584423117
4,3665,10590.9204731707
4,6584,10599.9842924878
4,5200,10623.7029552382
4,5199,10624.8479133148
4,10210,10625.5207674957
4,5231,10633.4588282449
4,6237,10633.7766644734
4,6506,10642.0206879997
4,6597,10643.1395770579
4,6505,10647.2460358916
4,6940,10647.4699766603
4,5235,10660.1015947784
4,10086,10660.239687097
4,6507,10660.4802797541
4,10088,10703.7236775264
4,5232,10711.8622798158
4,3752,10721.1975461527
4,6218,10750.7073914596
4,3482,10755.7501152232
4,5644,10757.8713809174
4,10090,10770.8018736798
4,6194,10794.4300766165
4,6212,10816.3787348624
4,10058,10820.9215335538
4,6533,10822.8149056736
4,6388,10841.8598295465
4,5230,10858.3811165467
4,6283,10860.348035461
4,10156,10873.8167117674
4,6508,10884.2869892183
4,6266,10885.2017811619
4,6389,10898.4895708057
4,6417,10909.8682297481
4,6195,10921.2355808434
4,6196,10927.5938925973
4,10059,10930.598502994
4,6211,10953.6284197401
4,10062,10958.6107703233
4,6416,10962.8302547557
4,3529,10966.4491598332
4,6197,10971.5723414682
4,6402,10972.3387872794
4,3508,10976.8471386842
4,3709,10977.3736074875
4,6265,10988.1115516499
4,6413,10988.2234470127
4,6405,11017.2985745052
4,3656,11030.3233471968
4,3431,11037.2180027944
4,6198,11050.1925109603
4,6390,11052.7052610163
4,10061,11059.7545578772
4,6410,11078.7000599414
4,6284,11081.5895879623
4,10060,11094.5509154761
4,6391,11109.6364882346
4,6418,11109.8213313738
4,6210,11110.4567070637
4,5202,11118.5950873405
4,10132,11120.0488634844
4,6401,11125.4066839644
4,6534,11126.328271755
4,6407,11134.9527722594
4,6394,11138.1566540784
4,6392,11139.1287834386
4,6199,11141.3761999297
4,6395,11150.1900234144
4,6400,11158.064888285
4,6209,11161.2581350264
4,6419,11167.9615270747
4,6397,11168.1149760292
4,6399,11174.1054814682
4,6403,11176.3072341195
4,6393,11187.2418078952
4,3710,11190.8305289622
4,6396,11193.8315353967
4,6398,11195.2301721795
4,10131,11199.861040861
4,6200,11200.8101886917
4,3679,11205.9988143827
4,6409,11214.6362156877
4,6926,11215.7141528109
4,5205,11225.4405659401
4,6535,11226.5441440118
4,6408,11257.201427801
4,6406,11257.4567865181
4,6252,11282.7312083664
4,5206,11283.3550382146
4,6285,11289.3182513861
4,3657,11290.8232373915
4,6999,11327.0857185609
4,6404,11329.3718301358
4,6415,11342.3868423409
4,6998,11354.780335135
4,9865,11358.1448054383
4,6201,11364.2041799666
4,6213,11373.341846829
4,6509,11395.4728072525
4,3783,11403.2926397022
4,6540,11430.613626845
4,6202,11444.8043853578
4,6536,11445.5750028106
4,9993,11446.9074196641
4,9969,11451.5263433602
4,5207,11456.9623612648
4,5208,11470.4938800881
4,3782,11475.1406501653
4,6205,11501.1235781818
4,6482,11510.1568453801
4,6922,11544.0982310733
4,6414,11544.2662751894
4,6476,11546.2192047615
4,6204,11562.5838910654
4,3696,11570.3247949831
4,5210,11583.8486643465
4,3772,11594.41290138
4,6206,11608.0870707575
4,5209,11614.3643521234
4,3557,11632.2913452237
4,6503,11647.6545079367
4,6480,11647.7551722429
4,3832,11657.5819945109
4,3760,11669.4291603633
4,6479,11726.2934697157
4,6477,11728.7931420131
4,6481,11730.3738696007
4,6501,11733.0908937744
4,6478,11751.211932001
4,6469,11782.6093990537
4,6345,11810.6286317106
4,6473,11829.3028505333
4,6203,11871.825248283
4,6930,11874.5700764575
4,6500,11878.6878075266
4,6475,11928.1264471283
4,6472,11952.5905400784
4,6470,11953.8689554466
4,6471,11967.3259101491
4,6468,12015.9622058861
4,10243,12041.8949628358
4,6207,12046.7207031118
4,6502,12049.5854070447
4,3695,12056.3806843181
4,6208,12057.0676206654
4,6474,12069.2630658968
4,10245,12170.7373497044
4,10244,12188.7402406586
4,10238,12202.7411344935
4,10246,12272.2303123653
4,10239,12363.3315708717
4,6353,12437.9872931756
4,10260,12449.315939219
4,6923,12470.1952007974
4,10241,12499.8982516965
4,10240,12534.8275019131
4,5211,12562.6262037316
4,5361,12689.5233900086
4,6638,12869.8884436099
4,5359,12883.6405958413
4,5365,12895.2105735441
4,5357,12917.2582525418
4,5364,12962.0522866565
4,6214,12974.5421596815
4,5362,12989.639040595
4,6634,13006.7017373893
4,6636,13019.0782572186
4,5360,13061.6878707779
4,6217,13063.2472452524
4,5358,13063.47697186
4,5363,13076.0948196155
4,9864,13080.334876299
4,5366,13176.5050362976
4,5367,13179.4542662346
4,6216,13242.5720553368
4,6352,13280.0381054141
4,6215,13291.0899625959
4,9958,13350.4529776196
4,5370,13377.141944783
4,9957,13381.6073949845
4,9956,13456.5353643773
4,5373,13549.5332317092
4,5383,13604.7268802554
4,6332,13641.5686941381
4,5374,13646.171828627
4,5376,13679.8694012816
4,5384,13713.7210264607
4,5382,13724.3019270103
4,9838,13732.0671384309
4,5375,13767.8970440164
4,5381,13857.8397613996
4,6557,13937.8475262359
4,5377,13989.2846509322
4,6633,14021.7455576326
4,6333,14022.6651122432
4,6334,14049.2464321052
4,3806,14054.3575470432
4,6556,14112.2367235619
4,5378,14135.3133367976
4,5379,14168.7381137733
4,6555,14201.6328333321
4,6351,14209.191437785
4,6549,14253.3404785355
4,6550,14254.6673199728
4,6554,14273.5348781297
4,5380,14280.1178891308
4,6335,14313.2614385168
4,6631,14337.2154488547
4,6336,14338.2127646934
4,6632,14344.2056192367
4,3681,14387.7692496923
4,6548,14389.7787367948
4,6350,14429.5542932466
4,6558,14449.5199641268
4,6551,14455.3076237488
4,6552,14520.4059666387
4,6553,14596.3967256324
4,6337,14648.7003975576
4,6349,14653.9719409364
4,6338,14695.4812665627
4,6635,14804.8440099252
4,3835,14828.2481429464
4,6348,14864.7824541613
4,6637,14916.2692795976
4,6339,14953.3176865216
4,6340,15339.8664782136
4,6929,15364.7172395093
4,6341,15371.8812425077
4,6927,15423.785978057
4,6342,15440.8985197516
4,9839,15443.4004790389
4,6928,15561.2900439587
8,4028,82.3115041440891
8,4026,109.591767580682
8,4022,117.729996191181
8,4027,126.784485270654
8,4048,139.753134866132
8,4071,248.642313030841
8,9888,258.864813170163
8,9893,260.809130614147
8,4068,273.735661275927
8,4045,309.693891022138
8,4054,315.620308735413
8,10103,330.777998229657
8,4043,336.532614660609
8,4044,338.028793588115
8,4072,358.575906257022
8,4074,373.365540891877
8,4073,379.018340010861
8,4015,402.380758418713
8,7037,404.170174022335
8,9894,408.339146776927
8,4029,412.695452638211
8,3697,433.802914343033
8,4053,507.107917806983
8,4021,514.480624052758
8,5082,542.506136364132
8,4003,546.576712018956
8,4055,549.058573774036
8,4002,580.479852826415
8,10082,582.157474112121
8,10102,582.836317036788
8,4014,603.064019293857
8,9890,605.457050375254
8,3946,641.608920091343
8,3939,679.005265983898
8,3798,696.073814323537
8,10101,697.727618993826
8,4067,701.90662756817
8,4058,711.972967321048
8,4042,721.709376125305
8,4064,722.185660319888
8,3578,730.286332996165
8,4041,734.41341575085
8,10081,740.326302452959
8,10080,763.150162558211
8,3465,773.109255573513
8,10084,779.595279155147
8,10093,784.359908289811
8,3940,803.741642315605
8,3764,822.260016178838
8,3947,825.415836125653
8,4223,846.611106174353
8,4052,859.356811117897
8,4057,863.507521275767
8,3965,865.987922420901
8,4011,875.284008150283
8,3932,875.889845332793
8,4070,879.264207766748
8,10083,897.571664417728
8,3994,910.622007433894
8,4076,912.677268033421
8,3945,916.539316586257
8,3671,918.082646195956
8,4155,933.948704686727
8,10085,937.229910399104
8,3758,951.390938547447
8,4016,963.125807750743
8,3759,963.829756515019
8,4017,967.185028843139
8,4024,969.152052536193
8,3523,971.529266144563
8,7029,981.079191454701
8,3845,983.081899173693
8,3852,998.948028824396
8,7033,1005.50471562053
8,3980,1007.30354305671
8,7055,1013.02497103118
8,3842,1042.13796848931
8,3936,1045.39021875302
8,4077,1047.35915343246
8,3851,1057.6882790391
8,4006,1059.54649250634
8,3979,1061.57528230606
8,3843,1062.62142550113
8,4060,1062.893591486
8,10018,1068.46856947591
8,4047,1070.33893150922
8,4005,1070.64556355586
8,4046,1075.75070254658
8,4244,1077.3123575694
8,4159,1088.75955691078
8,10034,1091.97266116144
8,4157,1107.41314041636
8,7053,1109.05686787063
8,4156,1110.37410886362
8,3613,1113.35889382914
8,4039,1114.71867653139
8,10100,1116.62367853429
8,4010,1122.0781563353
8,3964,1130.24064266435
8,3841,1135.59274650477
8,3998,1136.30701857776
8,4069,1140.56210415917
8,4075,1143.60004429903
8,4009,1147.30988118774
8,7054,1158.59436352591
8,3653,1167.28783624119
8,3609,1184.63621468284
8,3753,1186.19740038086
8,3610,1186.59885323993
8,10035,1188.08239263479
8,3840,1194.75556849452
8,3944,1200.00531932117
8,3683,1207.46803483622
8,3850,1231.76868818095
8,3962,1255.33751025351
8,4172,1259.59532987511
8,4066,1272.89196369262
8,3654,1290.01885918552
8,3963,1292.7598652966
8,4056,1299.17394868286
8,3612,1300.46291089821
8,10036,1305.11114471186
8,4160,1306.38959138147
8,4243,1312.61002009648
8,3999,1313.40271121075
8,4040,1313.5951311786
8,3997,1330.86706159786
8,4246,1332.40359465616
8,3859,1364.74791286576
8,4161,1385.06610104142
8,3462,1386.18594485622
8,3935,1389.1483597956
8,3562,1401.42368189807
8,7041,1401.76858179502
8,4063,1402.71837749789
8,10099,1404.59745814033
8,3757,1408.36299759185
8,3848,1441.19836605143
8,4000,1447.40003403039
8,3938,1455.50448612581
8,3861,1456.16284381236
8,4034,1465.62375413464
8,3856,1469.50156502654
8,4062,1473.47629058192
8,4049,1479.71069059061
8,4004,1481.78551469438
8,4008,1482.77342732607
8,4012,1483.03408448748
8,4245,1484.34831163359
8,4050,1487.81257054757
8,4061,1488.61543774757
8,3858,1499.93625063182
8,7113,1501.91798233996
8,4247,1503.04635902868
8,3972,1504.15730446201
8,4429,1505.67901167531
8,4035,1509.70009533803
8,3857,1517.69741990695
8,3844,1518.53122131785
8,4173,1523.16735040198
8,10098,1528.10163802901
8,3860,1529.58942156135
8,4059,1529.6239408183
8,7138,1532.02436464716
8,4013,1535.3284205923
8,3579,1535.83227424233
8,9892,1536.31906608433
8,3603,1540.17214061586
8,3971,1544.00644749876
8,4001,1544.45334630694
8,4249,1547.43967876049
8,3996,1550.10026936838
8,4432,1572.21021173141
8,3847,1573.55710459348
8,4162,1581.03444023257
8,3691,1600.80338057616
8,10013,1608.55583582939
8,10192,1609.85873979669
8,4023,1611.43757042013
8,10193,1611.92382254029
8,4170,1612.28563843415
8,7139,1612.93668056321
8,3882,1616.13763380046
8,5081,1616.6848870757
8,5080,1616.9051546699
8,3993,1620.38820003775
8,3854,1622.66845729299
8,3883,1623.89998261445
8,3981,1633.60027816776
8,3982,1633.73583352258
8,3616,1636.63580726487
8,3959,1636.88174693309
8,4163,1641.11944343379
8,3607,1645.47913043255
8,4051,1648.27660794614
8,4224,1650.99895162913
8,4033,1659.66652173639
8,3862,1662.36755010239
8,10170,1662.92108517355
8,3674,1664.21448173494
8,3995,1671.06027756041
8,3503,1671.68389384909
8,3877,1679.78266317079
8,3849,1682.06398156262
8,3937,1688.5785968007
8,3943,1693.5691087953
8,3942,1698.6461914559
8,4449,1699.99916684797
8,3864,1700.95403796917
8,3901,1707.62473608329
8,4654,1708.06299638631
8,3866,1709.88362480947
8,3865,1710.48943474611
8,4448,1713.79516834567
8,4248,1715.80537638383
8,3900,1718.28364299617
8,4431,1724.34597637694
8,4682,1726.83856595619
8,4452,1729.7040950879
8,3875,1735.08268624422
8,3463,1735.96793609572
8,3863,1736.00163664204
8,7137,1742.23540333697
8,3899,1742.3515719686
8,3876,1742.51088676832
8,4308,1749.63006364887
8,4164,1749.71096674025
8,3464,1749.95073691184
8,3992,1753.95528010226
8,3608,1757.78698739116
8,3502,1760.23573863178
8,3950,1771.81867840332
8,3718,1773.95757736081
8,3884,1774.87367725685
8,3435,1781.74223041409
8,3967,1786.95646365232
8,4165,1788.3458577368
8,4438,1791.20762710454
8,4166,1798.79621879305
8,3885,1799.32228827915
8,3968,1799.46632548552
8,4312,1800.38853223987
8,4030,1803.22506890027
8,3960,1805.09040006493
8,4225,1808.98787910042
8,3501,1811.954969774
8,3948,1815.94739775877
8,3725,1820.66288771791
8,3969,1821.39558048142
8,3902,1824.52938344087
8,4444,1827.10522349559
8,3975,1828.34387341877
8,3434,1830.74874409295
8,4032,1834.76646681459
8,3827,1837.76866293333
8,3893,1839.1747475314
8,3828,1840.88165039287
8,4684,1846.87694304817
8,6667,1848.13538559152
8,3563,1855.88959157923
8,4450,1856.02471917091
8,3726,1865.74106480227
8,3601,1869.19867163512
8,4252,1869.95889345178
8,3891,1871.74260596348
8,4653,1875.02257894008
8,3908,1875.91955119469
8,3892,1879.97354089419
8,3504,1880.04492914442
8,3886,1886.23077060074
8,3970,1892.40966106812
8,3724,1892.49566408453
8,3958,1896.04532295647
8,4655,1897.98653251013
8,3933,1898.2645930016
8,4451,1916.47724866675
8,3497,1916.61570117722
8,4426,1921.44516178338
8,3846,1923.83000355898
8,3867,1941.78248565723
8,4311,1951.08947638501
8,3407,1951.58683656357
8,4430,1951.80053766991
8,4191,1952.16851178254
8,4443,1959.10200836539
8,3894,1970.787319399
8,4309,1971.48809527354
8,3874,1973.54189176265
8,4436,1975.31940990646
8,3961,1981.6119604462
8,3873,1981.67076746564
8,3941,1993.82647638621
8,4652,1994.88588176201
8,3898,1996.96477609916
8,4192,1998.68406461724
8,4190,2000.93025159364
8,4310,2011.35178791746
8,4683,2016.4139924432
8,3897,2016.43675366048
8,3868,2017.1835250379
8,4036,2019.96274619941
8,4428,2026.00291132297
8,4152,2035.87179020548
8,3869,2036.47674835453
8,3977,2039.05361424074
8,4427,2055.41139726655
8,3976,2063.19590038322
8,3966,2070.82677973325
8,4651,2071.59325250654
8,9981,2075.73893452063
8,4305,2081.26229366375
8,5763,2083.95217588642
8,4197,2086.31742436681
8,4412,2096.06060286366
8,3954,2112.66123443886
8,3956,2117.25295293783
8,4413,2125.00486642439
8,5762,2127.24037279595
8,3748,2129.40065839698
8,7136,2129.9689330126
8,5766,2134.89450571874
8,3907,2138.27369273884
8,3526,2141.58602314405
8,3525,2141.58775182221
8,4656,2144.32273621436
8,4175,2149.10406175579
8,4174,2150.4930657269
8,3719,2152.3121217665
8,5765,2152.88156984748
8,3973,2155.18696944715
8,4686,2160.48593266175
8,4437,2167.96954585704
8,4657,2168.07453369412
8,4442,2172.81451977303
8,4110,2179.42561469938
8,4446,2183.23963060055
8,7071,2186.48381968594
8,4445,2188.31341910898
8,4144,2188.37615316605
8,3878,2191.14818788135
8,3905,2191.91902862351
8,3931,2204.99162856124
8,3951,2206.12468507512
8,3872,2206.95079523235
8,4440,2209.1761156605
8,3978,2212.51800871147
8,3564,2212.60303047477
8,3442,2224.79155073254
8,4203,2225.20234809975
8,4145,2228.5627073625
8,5764,2235.48762238918
8,3957,2243.93567732228
8,4411,2245.06771005953
8,3721,2249.0638911833
8,3904,2252.25074824957
8,4658,2256.37322773215
8,4207,2256.41378538137
8,4148,2258.03169157229
8,3622,2260.41116833665
8,3906,2261.08234684352
8,3602,2263.63938037379
8,3433,2268.72951719504
8,3903,2270.28740213178
8,4461,2271.21402304677
8,4176,2274.18864432653
8,4200,2274.22895946376
8,4037,2275.7499850607
8,4303,2280.17231186291
8,4417,2283.32849927136
8,4453,2284.65830676815
8,4147,2288.07109683404
8,4623,2290.93890929144
8,4193,2292.82005539899
8,5761,2294.46902854632
8,4650,2298.40181815994
8,3870,2299.58398232876
8,3871,2304.89383618863
8,7023,2305.04124415196
8,4202,2305.82737529084
8,4177,2308.09313886392
8,5074,2309.97194083399
8,7077,2312.47752860943
8,7060,2317.06499119479
8,3731,2318.5086233653
8,4209,2328.21653537078
8,3953,2331.2705003926
8,3887,2332.20819753438
8,4649,2334.19445036079
8,5072,2335.39692631138
8,4201,2338.84388610185
8,4126,2340.77372252957
8,4149,2347.42815513989
8,4208,2349.64991545475
8,4624,2361.64886616108
8,3739,2364.27768467313
8,4669,2367.59884058816
8,3881,2370.14788338695
8,4111,2373.80462816141
8,9895,2374.63880833376
8,4025,2381.54992813169
8,4112,2384.70062133407
8,4127,2384.79964038339
8,4146,2385.58659109616
8,3952,2402.82184773529
8,3492,2408.39757053207
8,4301,2412.16494869228
8,7038,2417.99929285558
8,7061,2420.07984250926
8,3493,2421.7287275389
8,3729,2431.27959578604
8,3949,2434.77914473808
8,3740,2435.43460109197
8,1048,2436.53433653346
8,4407,2436.98384224511
8,4178,2437.02649709679
8,4410,2437.54261047591
8,4434,2440.381239024
8,3491,2441.34947776486
8,4685,2442.00892886978
8,4687,2450.40057875076
8,3692,2456.40159616783
8,9979,2458.53289694243
8,3807,2459.257397702
8,9980,2459.35787833949
8,4648,2460.96471715932
8,6746,2461.81526802586
8,4405,2466.51052390291
8,7076,2468.21568630628
8,3490,2468.99827407291
8,6669,2472.25582071631
8,3880,2475.9220673738
8,6748,2477.61448763163
8,3611,2480.30912330182
8,4659,2484.22183880589
8,6670,2484.44678343388
8,3815,2491.47136120232
8,6665,2491.7090735195
8,10045,2496.11596609565
8,4441,2496.1635394942
8,6668,2497.80953144208
8,4179,2498.73988111306
8,4460,2502.02390019776
8,10177,2502.5614771283
8,6747,2506.57920126642
8,3816,2508.02283859854
8,4661,2509.82887374039
8,4129,2511.99471270798
8,4199,2512.00457127747
8,6664,2513.15675155534
8,6751,2514.33130521486
8,6671,2520.90060274406
8,10174,2521.41842882345
8,3489,2522.66749364249
8,7126,2524.29656701945
8,6749,2524.32098411433
8,4625,2528.09945312546
8,4150,2530.72186254124
8,3488,2532.30627340005
8,6734,2533.68699476066
8,5073,2537.04117522747
8,4662,2538.79881450596
8,4415,2538.89506736855
8,3741,2542.61948187022
8,6736,2543.96542604051
8,6750,2547.25287303776
8,6735,2548.27545560676
8,7124,2549.94644588441
8,4462,2550.70522577953
8,4187,2552.47740241555
8,7004,2554.53094522807
8,6666,2555.0187765274
8,6673,2558.8280357072
8,10194,2559.0096233502
8,6674,2566.0989655844
8,4678,2569.011851516
8,6737,2570.7191552959
8,6898,2572.23418457132
8,6672,2577.23932503025
8,4186,2577.35271553188
8,3722,2580.1301266006
8,4416,2582.5697428911
8,6897,2582.60523870081
8,4439,2585.35596969412
8,3800,2591.29494860225
8,6738,2594.64711144999
8,5104,2596.29629481673
8,7003,2600.31506191933
8,3799,2602.85248093484
8,4151,2603.05522420103
8,10047,2608.68716378928
8,6743,2610.20365265164
8,4400,2611.08740878387
8,3585,2612.16075155291
8,4113,2615.43955383716
8,7080,2622.95033609421
8,4019,2624.19066354259
8,6792,2624.94995736572
8,6791,2629.38786713238
8,3600,2631.87959495105
8,3838,2635.97987740544
8,6745,2639.01617188665
8,1052,2640.84010333435
8,1049,2645.41574262273
8,6744,2646.06557026386
8,4018,2647.39474804095
8,3895,2648.08356991221
8,4458,2649.68118209485
8,3586,2652.42412143217
8,6739,2652.93746145845
8,6907,2653.43561999059
8,10179,2655.68075322007
8,7040,2655.80995545119
8,7082,2657.1557565217
8,4414,2658.06278902449
8,4718,2662.38617896285
8,10178,2666.84173726375
8,4038,2667.99038451515
8,6740,2673.97573324605
8,4406,2676.57046651163
8,4153,2677.92362823201
8,4674,2680.44361309365
8,7083,2681.24695231813
8,3925,2683.80487155181
8,4211,2693.81728154211
